year,month,hour,author_id
2013,5,20,11
2013,5,21,1
2013,5,16,22
2013,5,22,8
2013,5,11,44
2013,5,12,166
2013,5,19,3
2013,5,20,1
2013,5,13,63
2013,5,12,167
2013,5,4,19
2013,5,18,8
2013,5,15,64
2013,5,5,35
2013,5,12,168
2013,5,12,162
2013,5,12,7
2013,5,12,169
2013,5,16,2
2013,5,5,35
2013,5,2,22
2013,5,0,19
2013,5,16,16
2013,5,12,3
2013,5,17,81
2013,5,23,26
2013,5,16,41
2013,5,22,19
2013,5,12,170
2013,5,9,7
2013,5,11,7
2013,5,12,3
2013,5,15,107
2013,5,9,115
2013,5,7,30
2013,5,4,2
2013,5,13,8
2013,5,12,171
2013,5,3,121
2013,5,21,121
2013,5,23,26
2013,5,19,6
2013,5,18,19
2013,5,14,1
2013,5,13,44
2013,5,0,15
2013,5,12,23
2013,5,10,39
2013,5,19,4
2013,5,23,31
2013,5,15,143
2013,5,14,45
2013,5,18,8
2013,5,1,2
2013,5,2,16
2013,5,22,3
2013,5,15,31
2013,5,1,9
2013,5,23,19
2013,5,22,41
2013,5,18,17
2013,5,21,26
2013,5,14,15
2013,5,1,12
2013,5,18,19
2013,5,15,12
2013,5,0,40
2013,5,13,63
2013,5,9,34
2013,5,4,46
2013,5,6,35
2013,5,14,4
2013,5,22,32
2013,5,20,1
2013,5,18,15
2013,5,4,6
2013,5,13,6
2013,5,9,7
2013,5,18,43
2013,5,9,7
2013,5,16,1
2013,5,15,11
2013,5,12,44
2013,5,13,1
2013,5,17,23
2013,5,23,25
2013,5,14,1
2013,5,19,19
2013,5,20,19
2013,5,18,45
2013,5,12,11
2013,5,18,8
2013,5,0,8
2013,5,18,31
2013,5,17,12
2013,5,7,35
2013,5,11,3
2013,5,0,3
2013,5,23,26
2013,5,15,16
2013,5,22,8
2013,5,22,107
2013,5,13,1
2013,5,17,8
2013,5,17,33
2013,5,6,35
2013,5,23,12
2013,5,15,0
2013,5,13,7
2013,5,16,15
2013,5,15,20
2013,5,20,23
2013,5,19,124
2013,5,16,31
2013,5,14,1
2013,5,15,25
2013,5,6,121
2013,5,20,121
2013,5,0,19
2013,5,18,31
2013,5,16,32
2013,5,19,3
2013,5,3,49
2013,5,18,14
2013,5,14,159
2013,5,17,0
2013,5,7,30
2013,5,19,121
2013,5,14,29
2013,5,12,31
2013,5,14,1
2013,5,14,7
2013,5,22,15
2013,5,19,0
2013,5,14,143
2013,5,17,16
2013,5,0,121
2013,5,19,32
2013,5,17,19
2013,5,15,15
2013,5,18,12
2013,5,20,11
2013,5,10,63
2013,5,21,6
2013,5,17,19
2013,5,3,4
2013,5,1,143
2013,5,10,32
2013,5,11,110
2013,5,18,8
2013,5,14,2
2013,5,9,7
2013,5,19,34
2013,5,20,32
2013,5,21,6
2013,5,17,12
2013,5,21,22
2013,5,18,22
2013,5,21,8
2013,5,7,0
2013,5,16,64
2013,5,23,4
2013,5,2,4
2013,5,15,16
2013,5,13,8
2013,5,20,19
2013,5,21,11
2013,5,19,13
2013,5,18,44
2013,5,1,44
2013,5,22,44
2013,5,19,63
2013,5,20,3
2013,5,4,19
2013,5,15,62
2013,5,23,32
2013,5,15,44
2013,5,17,32
2013,5,20,32
2013,5,3,35
2013,5,14,76
2013,5,18,40
2013,5,22,11
2013,5,21,22
2013,5,16,11
2013,5,0,8
2013,5,2,40
2013,5,1,32
2013,5,3,35
2013,5,19,3
2013,5,2,121
2013,5,15,26
2013,5,20,44
2013,5,1,3
2013,5,14,32
2013,5,16,26
2013,5,14,145
2013,5,22,29
2013,5,1,31
2013,5,17,121
2013,5,23,29
2013,5,18,26
2013,5,20,121
2013,5,2,27
2013,5,21,3
2013,5,16,44
2013,5,22,31
2013,5,20,3
2013,5,1,44
2013,5,0,17
2013,5,14,7
2013,5,1,96
2013,5,7,40
2013,5,17,12
2013,5,18,13
2013,5,16,31
2013,5,20,13
2013,5,2,143
2013,5,23,44
2013,5,3,96
2013,5,22,12
2013,5,6,121
2013,5,8,7
2013,5,13,172
2013,5,14,13
2013,5,3,40
2013,5,11,7
2013,5,0,13
2013,5,21,12
2013,5,17,118
2013,5,15,12
2013,5,15,45
2013,5,16,12
2013,5,14,38
2013,5,19,32
2013,5,5,35
2013,5,5,12
2013,5,19,22
2013,5,20,107
2013,5,2,3
2013,5,3,3
2013,5,23,32
2013,5,23,22
2013,5,18,8
2013,5,10,17
2013,5,15,20
2013,5,3,13
2013,5,0,23
2013,5,21,121
2013,5,0,19
2013,5,9,7
2013,5,18,22
2013,5,16,8
2013,5,17,32
2013,5,16,1
2013,5,8,7
2013,5,20,15
2013,5,14,41
2013,5,16,16
2013,5,3,19
2013,5,16,23
2013,5,20,1
2013,5,1,19
2013,5,13,16
2013,5,20,3
2013,5,1,44
2013,5,14,107
2013,5,7,35
2013,5,18,23
2013,5,18,0
2013,5,17,13
2013,5,11,7
2013,5,22,19
2013,5,17,6
2013,5,13,7
2013,5,22,140
2013,5,20,8
2013,5,15,14
2013,5,15,16
2013,5,17,27
2013,5,17,15
2013,5,14,7
2013,5,15,3
2013,5,13,8
2013,5,5,35
2013,5,11,17
2013,5,19,29
2013,5,15,2
2013,5,13,1
2013,5,19,45
2013,5,1,3
2013,5,14,63
2013,5,15,8
2013,5,2,3
2013,5,15,17
2013,5,13,0
2013,5,14,9
2013,5,22,22
2013,5,5,23
2013,5,14,0
2013,5,14,1
2013,5,13,7
2013,5,16,8
2013,5,14,29
2013,5,16,25
2013,5,19,19
2013,5,5,121
2013,5,4,22
2013,5,20,9
2013,5,14,15
2013,5,2,19
2013,5,17,3
2013,5,13,16
2013,5,21,40
2013,5,18,22
2013,5,10,0
2013,5,17,32
2013,5,22,3
2013,5,7,35
2013,5,19,121
2013,5,13,31
2013,5,8,121
2013,5,14,63
2013,5,16,24
2013,5,17,1
2013,5,18,48
2013,5,0,121
2013,5,13,8
2013,5,18,15
2013,5,15,10
2013,5,1,3
2013,5,16,16
2013,5,19,8
2013,5,21,19
2013,5,18,23
2013,5,15,0
2013,5,21,8
2013,5,19,45
2013,5,4,19
2013,5,15,84
2013,5,18,32
2013,5,17,29
2013,5,23,19
2013,5,21,19
2013,5,19,29
2013,5,20,13
2013,5,17,30
2013,5,9,7
2013,5,13,44
2013,5,15,63
2013,5,6,7
2013,5,12,7
2013,5,13,1
2013,5,18,40
2013,5,13,6
2013,5,19,13
2013,5,19,3
2013,5,20,12
2013,5,2,1
2013,5,20,39
2013,5,4,4
2013,5,18,8
2013,5,20,39
2013,5,16,4
2013,5,10,7
2013,5,13,44
2013,5,14,50
2013,5,16,2
2013,5,6,35
2013,5,0,16
2013,5,17,22
2013,5,20,39
2013,5,2,16
2013,5,15,4
2013,5,16,0
2013,5,22,26
2013,5,8,7
2013,5,13,83
2013,5,12,17
2013,5,2,12
2013,5,1,19
2013,5,11,1
2013,5,14,1
2013,5,7,7
2013,5,21,63
2013,5,19,8
2013,5,20,26
2013,5,0,121
2013,5,13,7
2013,5,1,121
2013,5,13,7
2013,5,15,15
2013,5,17,13
2013,5,4,10
2013,5,12,7
2013,5,17,3
2013,5,17,67
2013,5,4,30
2013,5,14,7
2013,5,19,8
2013,5,18,19
2013,5,18,11
2013,5,15,3
2013,5,0,143
2013,5,17,23
2013,5,23,2
2013,5,0,19
2013,5,22,33
2013,5,15,0
2013,5,21,12
2013,5,19,12
2013,5,20,40
2013,5,17,12
2013,5,23,19
2013,5,18,23
2013,5,20,19
2013,5,15,16
2013,5,15,6
2013,5,21,8
2013,5,14,41
2013,5,1,143
2013,5,14,43
2013,5,17,0
2013,5,22,3
2013,5,18,15
2013,5,9,11
2013,5,15,20
2013,5,19,23
2013,5,13,16
2013,5,7,35
2013,5,13,6
2013,5,13,6
2013,5,14,31
2013,6,0,2
2013,5,11,7
2013,5,5,30
2013,5,17,23
2013,5,13,16
2013,5,22,30
2013,5,17,14
2013,6,0,121
2013,6,3,49
2013,5,10,31
2013,6,2,143
2013,5,17,12
2013,5,16,13
2013,5,13,7
2013,5,20,8
2013,6,3,13
2013,5,16,107
2013,5,18,32
2013,5,15,8
2013,5,20,19
2013,5,14,22
2013,5,15,50
2013,5,23,121
2013,5,16,1
2013,5,8,2
2013,5,14,1
2013,5,14,31
2013,6,1,121
2013,5,19,8
2013,5,20,9
2013,5,13,16
2013,5,13,7
2013,5,21,12
2013,6,2,19
2013,5,16,39
2013,5,18,29
2013,5,6,7
2013,5,19,29
2013,5,12,81
2013,5,15,6
2013,5,14,15
2013,5,19,0
2013,5,16,8
2013,5,19,3
2013,5,13,8
2013,5,18,13
2013,5,18,107
2013,5,15,39
2013,6,20,3
2013,6,20,33
2013,6,14,145
2013,6,4,121
2013,6,1,83
2013,6,17,63
2013,6,23,26
2013,6,20,11
2013,6,16,11
2013,6,17,54
2013,6,23,11
2013,6,16,26
2013,6,0,35
2013,6,3,35
2013,6,1,35
2013,6,19,11
2013,6,15,26
2013,6,10,7
2013,6,18,13
2013,6,22,22
2013,6,18,1
2013,6,19,12
2013,6,16,22
2013,6,0,115
2013,6,17,15
2013,6,18,31
2013,6,23,3
2013,6,16,16
2013,6,21,15
2013,6,14,152
2013,6,21,33
2013,6,2,66
2013,6,15,4
2013,6,20,26
2013,6,1,23
2013,6,2,13
2013,6,18,65
2013,6,17,13
2013,6,3,35
2013,6,17,30
2013,6,6,7
2013,6,17,2
2013,6,20,22
2013,6,20,8
2013,6,20,1
2013,6,0,19
2013,6,10,7
2013,6,22,39
2013,6,19,50
2013,6,14,22
2013,6,15,0
2013,6,18,19
2013,6,23,121
2013,6,12,11
2013,6,15,8
2013,6,3,13
2013,6,21,23
2013,6,21,13
2013,6,16,64
2013,6,2,3
2013,6,10,17
2013,6,13,63
2013,6,16,25
2013,6,14,15
2013,6,19,15
2013,6,2,22
2013,6,4,35
2013,6,14,63
2013,6,20,2
2013,6,21,19
2013,6,14,16
2013,6,1,19
2013,6,14,62
2013,6,15,15
2013,6,22,31
2013,6,12,7
2013,6,0,121
2013,6,22,25
2013,6,12,0
2013,6,18,16
2013,6,0,19
2013,6,16,47
2013,6,22,32
2013,6,20,15
2013,6,2,143
2013,6,15,8
2013,6,7,23
2013,6,13,4
2013,6,16,4
2013,6,4,35
2013,6,14,1
2013,6,15,29
2013,6,14,38
2013,6,13,7
2013,6,19,15
2013,6,18,20
2013,6,4,3
2013,6,14,0
2013,6,19,0
2013,6,13,32
2013,6,19,1
2013,6,23,15
2013,6,16,15
2013,6,1,173
2013,6,4,0
2013,6,3,121
2013,6,20,6
2013,6,21,6
2013,6,16,22
2013,6,17,8
2013,6,13,8
2013,6,0,174
2013,6,14,16
2013,6,15,39
2013,6,13,16
2013,6,4,0
2013,6,18,32
2013,6,7,7
2013,6,16,15
2013,6,12,13
2013,6,5,30
2013,6,21,3
2013,6,20,107
2013,6,22,23
2013,6,14,7
2013,6,20,39
2013,6,4,121
2013,6,18,23
2013,6,19,45
2013,6,13,7
2013,6,18,19
2013,6,3,19
2013,6,20,22
2013,6,2,19
2013,6,19,121
2013,6,15,8
2013,6,6,35
2013,6,15,16
2013,6,11,46
2013,6,13,15
2013,6,22,16
2013,6,2,8
2013,6,15,15
2013,6,7,35
2013,6,13,1
2013,6,18,40
2013,6,14,118
2013,6,16,31
2013,6,10,7
2013,6,3,6
2013,6,1,44
2013,6,18,16
2013,6,18,25
2013,6,0,27
2013,6,11,29
2013,6,20,23
2013,6,9,11
2013,6,17,1
2013,6,22,140
2013,6,21,19
2013,6,19,22
2013,6,11,35
2013,6,9,3
2013,6,1,16
2013,6,15,81
2013,6,21,175
2013,6,0,176
2013,6,22,23
2013,6,20,26
2013,6,17,50
2013,6,8,46
2013,6,9,7
2013,6,4,19
2013,6,21,174
2013,6,2,12
2013,6,10,143
2013,6,7,7
2013,6,14,15
2013,6,13,13
2013,6,20,19
2013,6,16,143
2013,6,17,173
2013,6,5,35
2013,6,8,41
2013,6,18,2
2013,6,20,32
2013,6,13,177
2013,6,22,175
2013,6,12,0
2013,6,17,34
2013,6,5,19
2013,6,0,29
2013,6,23,178
2013,6,22,0
2013,6,22,8
2013,6,7,6
2013,6,20,174
2013,6,19,23
2013,6,15,11
2013,6,18,16
2013,6,0,121
2013,6,3,2
2013,6,3,173
2013,6,0,32
2013,6,18,25
2013,6,16,23
2013,6,15,8
2013,6,15,39
2013,6,16,54
2013,6,16,22
2013,6,20,4
2013,6,13,31
2013,6,10,8
2013,6,2,8
2013,6,11,11
2013,6,19,19
2013,6,13,20
2013,6,14,0
2013,6,5,33
2013,6,2,1
2013,6,13,7
2013,6,1,19
2013,6,14,1
2013,6,1,121
2013,6,15,84
2013,6,18,1
2013,6,16,29
2013,6,19,23
2013,6,18,15
2013,6,18,43
2013,6,15,45
2013,6,2,33
2013,6,18,16
2013,6,20,16
2013,6,0,8
2013,6,0,3
2013,6,1,19
2013,6,14,13
2013,6,5,35
2013,6,5,174
2013,6,15,7
2013,6,16,32
2013,6,21,50
2013,6,6,35
2013,6,12,62
2013,6,10,31
2013,6,16,23
2013,6,15,6
2013,6,14,1
2013,6,19,26
2013,6,14,29
2013,6,17,22
2013,6,22,26
2013,6,13,143
2013,6,14,44
2013,6,20,107
2013,6,16,45
2013,6,21,19
2013,6,18,19
2013,6,21,0
2013,6,13,7
2013,6,19,22
2013,6,13,8
2013,6,18,8
2013,6,17,4
2013,6,23,8
2013,6,15,8
2013,6,12,7
2013,6,4,33
2013,6,16,40
2013,6,14,6
2013,6,19,16
2013,6,19,173
2013,6,14,16
2013,6,23,143
2013,6,3,22
2013,6,7,7
2013,6,23,39
2013,6,2,28
2013,6,17,0
2013,6,17,15
2013,6,13,16
2013,6,17,176
2013,6,20,47
2013,6,15,1
2013,6,20,13
2013,6,16,84
2013,6,6,30
2013,6,16,179
2013,6,1,2
2013,6,17,31
2013,6,2,179
2013,6,20,173
2013,6,17,173
2013,6,18,50
2013,6,3,46
2013,6,4,121
2013,6,20,29
2013,6,19,177
2013,6,12,31
2013,6,22,30
2013,6,14,1
2013,6,11,175
2013,6,10,174
2013,6,0,175
2013,6,20,19
2013,6,21,22
2013,6,19,121
2013,6,23,10
2013,6,13,180
2013,6,12,13
2013,6,11,41
2013,6,15,0
2013,6,0,11
2013,6,21,19
2013,6,12,7
2013,6,16,15
2013,6,15,6
2013,6,16,8
2013,6,17,16
2013,6,20,22
2013,6,20,31
2013,6,17,33
2013,6,23,22
2013,6,17,47
2013,6,21,8
2013,6,18,28
2013,6,3,13
2013,6,19,20
2013,6,19,23
2013,6,13,16
2013,6,7,7
2013,6,17,181
2013,6,19,19
2013,6,15,124
2013,6,1,121
2013,6,18,15
2013,6,14,16
2013,6,13,65
2013,6,5,14
2013,6,20,182
2013,6,8,25
2013,6,18,8
2013,6,15,39
2013,6,14,39
2013,6,22,8
2013,6,1,19
2013,6,20,3
2013,6,23,183
2013,6,20,0
2013,6,16,180
2013,6,23,22
2013,6,3,174
2013,6,17,173
2013,6,17,40
2013,6,16,184
2013,6,17,31
2013,6,21,185
2013,6,14,32
2013,6,15,111
2013,6,0,13
2013,6,1,174
2013,6,19,26
2013,6,4,179
2013,6,18,22
2013,6,14,13
2013,6,2,173
2013,6,22,174
2013,6,3,13
2013,6,21,8
2013,6,3,179
2013,6,20,186
2013,6,2,38
2013,6,1,183
2013,6,19,39
2013,6,19,8
2013,6,18,23
2013,6,5,0
2013,6,15,187
2013,6,16,8
2013,6,20,61
2013,6,23,31
2013,6,2,66
2013,6,17,13
2013,6,23,23
2013,6,17,26
2013,6,4,2
2013,6,0,17
2013,6,21,41
2013,6,15,8
2013,6,18,0
2013,6,19,176
2013,6,20,44
2013,6,22,3
2013,6,14,6
2013,6,14,8
2013,6,0,23
2013,6,14,0
2013,6,2,28
2013,6,17,16
2013,6,18,32
2013,6,19,31
2013,6,18,6
2013,6,14,28
2013,6,17,15
2013,6,14,1
2013,6,23,31
2013,6,20,1
2013,6,15,1
2013,6,16,10
2013,6,16,33
2013,6,19,3
2013,6,21,22
2013,6,1,174
2013,6,14,44
2013,6,15,39
2013,6,12,7
2013,6,9,188
2013,6,14,7
2013,6,15,62
2013,6,17,8
2013,6,18,15
2013,6,22,47
2013,6,23,4
2013,6,14,4
2013,6,20,15
2013,6,18,32
2013,6,13,177
2013,6,21,23
2013,6,1,19
2013,6,20,19
2013,6,19,19
2013,6,22,13
2013,6,5,35
2013,6,16,188
2013,6,16,173
2013,6,21,121
2013,6,18,121
2013,6,18,19
2013,6,15,13
2013,6,17,32
2013,6,22,19
2013,6,21,23
2013,6,15,8
2013,6,14,0
2013,6,22,39
2013,6,20,3
2013,6,0,3
2013,6,12,184
2013,6,3,39
2013,6,21,19
2013,6,3,107
2013,6,9,7
2013,6,3,9
2013,6,20,44
2013,6,18,15
2013,6,19,8
2013,6,3,3
2013,6,1,3
2013,6,0,3
2013,6,14,18
2013,6,15,16
2013,6,2,22
2013,6,2,19
2013,6,17,16
2013,6,4,35
2013,6,1,186
2013,6,20,121
2013,6,13,16
2013,6,21,39
2013,6,18,3
2013,6,18,3
2013,6,23,121
2013,6,3,179
2013,6,21,183
2013,6,21,16
2013,6,4,183
2013,6,13,16
2013,6,13,1
2013,6,11,7
2013,6,21,15
2013,6,0,28
2013,6,14,7
2013,6,19,179
2013,6,8,7
2013,6,18,29
2013,6,15,41
2013,6,16,143
2013,6,7,50
2013,6,15,180
2013,6,19,179
2013,6,4,25
2013,6,20,173
2013,6,1,173
2013,6,23,22
2013,6,20,1
2013,6,17,178
2013,6,11,11
2013,6,14,173
2013,6,15,16
2013,6,2,121
2013,6,18,22
2013,6,15,15
2013,6,5,180
2013,6,18,23
2013,6,10,45
2013,6,0,177
2013,6,2,19
2013,6,10,6
2013,6,22,1
2013,6,4,174
2013,6,23,19
2013,6,0,19
2013,6,1,180
2013,6,21,23
2013,6,19,45
2013,6,15,174
2013,6,18,100
2013,6,20,22
2013,6,22,173
2013,6,16,33
2013,6,13,121
2013,6,16,22
2013,6,14,0
2013,6,15,185
2013,6,6,39
2013,6,3,173
2013,6,11,179
2013,6,11,66
2013,6,21,6
2013,6,0,44
2013,6,16,16
2013,6,18,16
2013,6,14,118
2013,6,13,89
2013,6,15,64
2013,6,19,25
2013,6,19,121
2013,6,12,44
2013,6,17,9
2013,6,11,183
2013,6,21,22
2013,6,3,9
2013,6,18,28
2013,6,18,4
2013,6,18,8
2013,6,20,2
2013,6,12,65
2013,6,13,16
2013,6,13,44
2013,6,19,183
2013,6,10,31
2013,6,13,34
2013,6,7,0
2013,6,19,26
2013,6,5,13
2013,6,15,1
2013,6,7,7
2013,6,19,16
2013,6,1,16
2013,6,15,8
2013,6,16,0
2013,6,18,16
2013,6,17,32
2013,6,19,1
2013,6,20,28
2013,6,23,22
2013,6,17,8
2013,6,19,54
2013,6,2,174
2013,6,23,19
2013,6,15,15
2013,6,13,7
2013,6,14,184
2013,6,20,179
2013,6,15,184
2013,6,14,32
2013,6,5,10
2013,6,1,186
2013,6,16,173
2013,6,17,19
2013,6,17,179
2013,6,20,19
2013,6,20,19
2013,6,21,1
2013,6,18,186
2013,6,16,6
2013,6,16,39
2013,6,14,6
2013,6,11,16
2013,6,11,16
2013,6,21,6
2013,6,15,180
2013,6,0,107
2013,6,0,19
2013,6,22,33
2013,6,12,7
2013,6,4,2
2013,6,21,8
2013,6,22,23
2013,6,9,47
2013,6,2,121
2013,6,12,33
2013,6,3,143
2013,6,5,186
2013,6,20,173
2013,6,18,183
2013,6,10,41
2013,6,6,143
2013,6,15,0
2013,6,21,180
2013,6,8,121
2013,6,21,0
2013,6,5,35
2013,6,21,0
2013,6,8,7
2013,6,0,121
2013,6,12,45
2013,6,22,9
2013,6,14,50
2013,6,10,11
2013,6,16,41
2013,6,0,100
2013,6,9,140
2013,6,18,63
2013,6,10,188
2013,6,14,16
2013,6,1,28
2013,6,13,7
2013,6,23,28
2013,6,14,1
2013,6,18,16
2013,6,14,15
2013,6,13,16
2013,6,18,26
2013,6,17,54
2013,6,7,35
2013,6,4,173
2013,6,15,175
2013,6,19,26
2013,6,15,189
2013,6,13,3
2013,6,17,0
2013,6,22,23
2013,6,17,19
2013,6,18,2
2013,6,23,19
2013,6,21,19
2013,6,19,25
2013,6,11,3
2013,6,13,177
2013,6,21,174
2013,6,2,173
2013,6,16,175
2013,6,20,183
2013,6,19,19
2013,6,15,9
2013,6,1,121
2013,6,18,39
2013,6,22,22
2013,6,16,16
2013,6,19,186
2013,6,18,8
2013,6,15,8
2013,6,9,47
2013,6,14,1
2013,6,20,8
2013,6,17,143
2013,6,2,29
2013,6,3,18
2013,6,17,65
2013,6,23,173
2013,6,13,7
2013,6,14,1
2013,6,18,16
2013,6,20,19
2013,6,18,19
2013,6,16,174
2013,6,14,121
2013,6,19,25
2013,6,13,7
2013,6,20,13
2013,6,20,43
2013,6,12,11
2013,6,14,182
2013,6,18,8
2013,6,12,65
2013,6,1,19
2013,6,16,175
2013,6,19,3
2013,6,3,6
2013,6,18,3
2013,6,19,179
2013,6,20,183
2013,6,19,1
2013,6,22,10
2013,6,1,143
2013,6,9,46
2013,6,7,178
2013,6,17,22
2013,6,17,15
2013,6,5,14
2013,6,21,23
2013,6,23,183
2013,6,15,15
2013,6,11,0
2013,6,9,7
2013,6,15,30
2013,6,19,8
2013,6,12,6
2013,6,11,6
2013,6,13,16
2013,6,2,174
2013,6,21,34
2013,6,19,2
2013,6,15,8
2013,6,0,9
2013,6,0,173
2013,6,3,49
2013,6,15,65
2013,6,16,29
2013,6,18,25
2013,6,19,31
2013,6,21,22
2013,6,21,29
2013,6,2,3
2013,6,0,2
2013,6,18,54
2013,6,14,180
2013,6,21,13
2013,6,20,188
2013,6,14,188
2013,6,17,184
2013,6,23,177
2013,6,16,0
2013,6,19,0
2013,6,4,3
2013,6,16,44
2013,6,15,177
2013,6,23,35
2013,6,20,64
2013,6,18,186
2013,6,22,174
2013,6,19,185
2013,6,3,35
2013,6,1,186
2013,6,14,26
2013,6,22,179
2013,6,18,26
2013,6,3,31
2013,6,17,31
2013,6,0,11
2013,6,16,11
2013,6,18,46
2013,6,2,23
2013,6,22,44
2013,6,19,65
2013,6,20,26
2013,6,16,44
2013,6,23,23
2013,6,15,12
2013,6,0,44
2013,6,21,179
2013,6,20,50
2013,6,15,173
2013,6,8,7
2013,6,13,7
2013,6,4,3
2013,6,10,115
2013,6,17,39
2013,6,22,173
2013,6,16,2
2013,6,18,23
2013,6,21,186
2013,6,17,32
2013,6,14,0
2013,6,17,1
2013,6,20,18
2013,6,13,8
2013,6,17,16
2013,6,4,11
2013,6,1,186
2013,6,2,179
2013,6,19,40
2013,6,13,86
2013,6,15,47
2013,6,10,16
2013,6,3,23
2013,6,22,190
2013,6,15,38
2013,6,18,61
2013,6,16,39
2013,6,14,39
2013,6,17,30
2013,6,16,173
2013,6,14,15
2013,6,14,23
2013,6,20,4
2013,6,21,8
2013,6,19,39
2013,6,23,182
2013,6,19,19
2013,6,17,183
2013,6,15,6
2013,6,16,8
2013,6,12,11
2013,6,11,19
2013,6,20,175
2013,6,18,1
2013,6,16,180
2013,6,2,174
2013,6,21,175
2013,6,21,39
2013,6,7,7
2013,6,18,19
2013,6,5,35
2013,6,0,9
2013,6,19,12
2013,6,4,183
2013,6,22,183
2013,6,13,0
2013,6,16,22
2013,6,17,7
2013,6,21,47
2013,6,16,1
2013,6,0,44
2013,6,14,0
2013,6,14,7
2013,6,19,186
2013,6,6,3
2013,6,23,25
2013,6,9,16
2013,6,19,39
2013,6,17,3
2013,6,21,1
2013,6,14,1
2013,6,0,191
2013,6,14,44
2013,6,3,9
2013,6,19,180
2013,6,0,19
2013,6,21,22
2013,6,17,29
2013,6,15,186
2013,6,3,19
2013,6,20,121
2013,6,18,6
2013,6,23,175
2013,6,7,16
2013,6,20,173
2013,6,20,179
2013,6,2,182
2013,6,10,177
2013,6,15,2
2013,6,3,35
2013,6,1,50
2013,6,14,31
2013,6,16,64
2013,6,16,15
2013,6,21,173
2013,6,5,33
2013,6,19,2
2013,6,14,176
2013,6,17,8
2013,6,12,103
2013,6,19,183
2013,6,18,23
2013,6,13,45
2013,6,7,7
2013,6,0,22
2013,6,15,192
2013,6,15,8
2013,6,9,188
2013,6,20,174
2013,6,16,180
2013,6,22,8
2013,6,13,8
2013,6,15,0
2013,6,8,7
2013,6,18,107
2013,6,20,179
2013,6,8,7
2013,6,15,0
2013,6,23,40
2013,6,19,1
2013,6,21,45
2013,6,20,8
2013,6,9,7
2013,6,13,34
2013,6,18,173
2013,6,19,9
2013,6,16,8
2013,6,22,191
2013,6,18,14
2013,6,21,25
2013,6,8,0
2013,6,18,0
2013,6,18,3
2013,6,3,3
2013,6,8,16
2013,6,15,8
2013,6,15,1
2013,6,10,104
2013,6,12,11
2013,6,14,39
2013,6,17,175
2013,6,6,7
2013,6,17,15
2013,6,13,177
2013,6,8,46
2013,6,12,7
2013,6,0,35
2013,6,15,173
2013,6,1,190
2013,6,14,1
2013,6,20,191
2013,6,23,121
2013,6,16,186
2013,6,3,10
2013,6,14,6
2013,6,1,19
2013,6,18,6
2013,6,16,32
2013,6,20,1
2013,6,4,173
2013,6,12,179
2013,6,18,32
2013,6,19,19
2013,6,17,20
2013,6,20,15
2013,6,15,2
2013,6,0,19
2013,6,15,0
2013,6,7,31
2013,6,6,143
2013,6,12,17
2013,6,18,45
2013,6,5,35
2013,6,17,15
2013,6,15,19
2013,6,11,184
2013,6,15,15
2013,6,1,8
2013,6,2,175
2013,6,21,1
2013,6,15,16
2013,6,22,4
2013,6,14,179
2013,6,20,172
2013,6,20,39
2013,6,18,39
2013,6,13,143
2013,6,19,30
2013,6,20,22
2013,6,15,50
2013,6,15,0
2013,6,1,13
2013,6,14,7
2013,6,22,28
2013,6,4,19
2013,6,2,9
2013,6,16,174
2013,6,6,35
2013,6,10,31
2013,6,15,175
2013,6,8,2
2013,6,18,3
2013,6,10,193
2013,6,20,25
2013,6,0,182
2013,6,13,177
2013,6,5,140
2013,6,15,3
2013,6,12,31
2013,6,17,43
2013,6,22,6
2013,6,23,19
2013,6,10,44
2013,6,14,1
2013,6,23,179
2013,6,0,19
2013,6,17,1
2013,6,20,1
2013,6,20,0
2013,6,21,4
2013,6,22,32
2013,6,18,26
2013,6,19,62
2013,6,17,32
2013,6,6,179
2013,6,14,23
2013,6,15,22
2013,6,7,7
2013,6,13,48
2013,6,13,0
2013,6,3,28
2013,6,20,8
2013,6,14,39
2013,6,16,43
2013,6,1,178
2013,6,22,26
2013,6,18,6
2013,6,21,6
2013,6,18,6
2013,6,15,194
2013,6,15,8
2013,6,14,11
2013,6,14,8
2013,6,14,184
2013,6,22,29
2013,6,2,174
2013,6,0,19
2013,6,21,39
2013,6,22,19
2013,6,20,24
2013,6,8,35
2013,6,7,7
2013,6,16,186
2013,6,15,0
2013,6,22,3
2013,6,10,174
2013,6,22,173
2013,6,19,15
2013,6,9,11
2013,6,3,14
2013,6,20,31
2013,6,8,140
2013,6,18,19
2013,6,19,107
2013,6,12,177
2013,6,14,183
2013,6,6,183
2013,6,23,22
2013,6,21,8
2013,6,15,0
2013,6,19,32
2013,6,22,22
2013,6,14,15
2013,6,18,8
2013,6,2,97
2013,6,14,7
2013,6,18,23
2013,6,13,7
2013,6,18,45
2013,6,15,15
2013,6,17,23
2013,6,21,11
2013,6,16,15
2013,6,23,19
2013,6,4,2
2013,6,20,178
2013,6,16,190
2013,6,17,1
2013,6,18,175
2013,6,1,121
2013,6,12,23
2013,6,20,107
2013,6,14,8
2013,6,20,195
2013,6,23,30
2013,6,22,191
2013,6,19,180
2013,6,16,6
2013,6,22,174
2013,6,0,173
2013,6,19,63
2013,6,11,196
2013,6,14,15
2013,6,1,50
2013,6,15,2
2013,6,18,15
2013,6,15,22
2013,6,17,2
